coluna,valor,contagem
track_id,08hlaHY7ssHzr2MvBKyKvt,1
track_id,08kI60xFWphU3ZYkHX00io,1
track_id,08lAgEV30UIQ8uXQaUvfRP,1
track_id,08mp5CIILzrapwf3GX9sEH,1
track_id,08qoblFscVKk1tZnRSqPlh,1
track_id,08umgnt45DykUmGo6YXp7U,1
track_id,08yTxZ1ZCAwSb9cFaJyP3Z,1
track_id,092PSCM3LlkiCatgTN0vrU,1
track_id,095B9SjJ0cQu2fe6Dwdc1v,1
track_id,095ca7I4MPYD6bDyNeXOGh,1
track_id,095jFPHpHEKyxdARSjev93,1
track_id,095nyFKlTwa9JIp9cVrHOF,1
track_id,096mBvW2OMGWRdF6VCo4GA,1
track_id,097d4LOjaFAkKdWEbLWLy1,1
track_id,097ftnCPnGHhn93lS0HHlO,1
track_id,098Fk8vcTczrB2lCPiZ5CX,1
track_id,099CDDoB54Jf2c5LHF8jf9,1
track_id,099IISrQlAmu9XOofoIcBo,1
track_id,099xiJTZLC7yPBKjvw43xX,1
track_id,09AYCqhoATLbgXDvOoL3Lq,1
track_id,09AbeKK96E8eA2m8IITFHP,1
track_id,09BOvKWBJWVWLk30524p2e,1
track_id,09CcTt968KvhCgNMfoWgsl,1
track_id,09CghlE8YyAs8cUHCpvKac,1
track_id,09EVL34Hr8e1jzFF5Hjb0v,1
track_id,09F0zRNSUa0qAWYUksXtXt,1
track_id,09FIL9SFOmvEYZHsa6xWYy,1
track_id,09GYi8NSE6lTYSmXZLcvLL,1
track_id,09HBvmj0dUeQYHGbKJefR5,1
track_id,09IG8bQXzDrYbRbYvizze1,1
track_id,09IT6ZbPsY5EioVEqeyq4j,1
track_id,09IZGpkbdHfJS4g33j6ALr,1
track_id,09KEbfBvubWhOOJbNakvM1,1
track_id,09LycaXwMkAoDbKrFAXI5l,1
track_id,09MQwsUkzi29VEQLsUBSvX,1
track_id,09NHX3DzPqHN2m05LifEiP,1
track_id,09OqxH0sT1jUoHw7cYOxMC,1
track_id,09PCatxSUAPYfKM6ZAaDZd,1
track_id,09PGubKAMryhOWv1LHpCYz,1
track_id,09T8jYEV0b1z6tqghjTBZO,1
track_id,09U6J5tJReTj805MdctJF4,1
track_id,09UNEnI0wYxbKWLbCdQJF5,1
track_id,09WaonnH3xOSWXwPkZsOQW,1
track_id,09XpPlP8V2SMZ81Qyos9jL,1
track_id,09Y4QnnWgQXkT07iLoEOKS,1
track_id,09YownXjN4uwke2gAtMtE2,1
track_id,09Zlx5f0RKF3zTzZg3Shjn,1
track_id,09a0g18Z1CTgr8HdcJ4W8W,1
track_id,09bXbLLy0fJDb4ggSDFdDs,1
track_id,09cgbbadzZSKFd1hGN23p5,1
track_id,09cjJ0fVtux99nzWkbcJJj,1
track_id,09gysnJpfQ3ublBmJDfcEC,1
track_id,09iUJKcoQuZVQMnrANIOj1,1
track_id,09k2CzqdF7nOqqfCuvGqqd,1
track_id,09kPO649VaKzqvbac5W0Wl,1
track_id,09kXVa2L8BV8Jhd8uE93x7,1
track_id,09m9jUkYKbSg51QRmIMb29,1
track_id,09q5sjgkIiyE8BvKuXm3FF,1
track_id,09t3kwndNebf3RV8DZ5pw3,1
track_id,09tSut5TyAFiAYSg38gjXE,1
track_id,09u787BYeYIGd2mFIJ505t,1
track_id,09vAEgnS5r9SLbWmpHNmIK,1
track_id,09vdbE9riiqUAnS8RNSZ0z,1
track_id,09x9v1o51dbqi5H0u7UGfp,1
track_id,09xB9TCIxa2NtLIb0QXUJA,1
track_id,09z2Sw68BabiCQ4ZEKjPfu,1
track_id,0A0x8CYuw3OUADxNBx7g8O,1
track_id,0A2fX1kBVpevzGnMjx5fnX,1
track_id,0A3hi4R0OZhvukBOrJhesu,1
track_id,0A43Vnq27Uy8Rnin8E5e4Y,1
track_id,0A496x5Uwuivwvive8jEsl,1
track_id,0A5Dar0JoHJSWQ1I4yuxAN,1
track_id,0A5gdlrpAuQqZ2iFgnqBFW,1
track_id,0A60DIXd4RoIB6l25wFgo5,1
track_id,0A6dTlWYD2magT5bqUyZLM,1
track_id,0A6yvUmWmoAOzHH0o1UdUj,1
track_id,0A7vwCg9pxBhLvkTpVk1Md,1
track_id,0A8Mz80e71zqcEznJLniXS,1
track_id,0A8bThZCsJkxFXsNZSf31s,1
track_id,0A943YMePnrkZ6NgQhMalo,1
track_id,0A9varGjU5HQfutMyAbTU7,1
track_id,0AAk1eycDCCsCe3AP7NKhq,1
track_id,0ABEVL7pgQLokhBcNJmozw,1
track_id,0ACt3PP22HyKfpFIV6AQUW,1
track_id,0ACw7rdJl9O8XGKKijCAik,1
track_id,0ADa4dNa5Ua2sGgkM8AyQo,1
track_id,0ADruIr9d1CYUUZKgw8zWp,1
track_id,0AEuxpvdAjrfCXzxikPXAi,1
track_id,0AF4u0z6IUDbOrjPq7XHNJ,1
track_id,0AFlaSWOyEUJ9vrPynu1Ur,1
track_id,0AGuYcLlnbR7AOQSbTGzIz,1
track_id,0AILicFrWqwwPOjuByDrYV,1
track_id,0AImaoLL03GspnSYyhh5Pd,1
track_id,0AJ5IHHNAZAZM0LVg6NWCu,1
track_id,0AJi3XCcEEboePVz60fbki,1
track_id,0AMMjcRxVNOnQjmdXNgF2e,1
track_id,0AOz0XTa8sCskJQlBtHfHG,1
track_id,0AQ1twwDGVlIVpcHDkGkXD,1
track_id,0ARyrJy1XpPcff4PxreC3W,1
track_id,0AS63m1wHv9n4VVRizK6Hc,1
track_id,0AT08pe7CNV34sDKmTyh5b,1
track_id,0ATOzpyZ5IedrZ01QSrEgp,1
track_id,0ATgXupGnDl3MYIUC8MpfS,1
track_id,0ATgtANs3orvV4Fium1dBt,1
track_id,0AUKCd1vaiFo5Ef36yh670,1
track_id,0AUvWawuP0ibk4SQ3sIZjk,1
track_id,0AVIswXP3Q5FnlorjU0DbI,1
track_id,0AVLdFhZInmvfFt4ilSY91,1
track_id,0AX2kzQ4pEK3qpa14zZQDO,1
track_id,0AXtdoJaVk6W8pcYstecgw,1
track_id,0AdxoxyZkcVvVosf8pXNe3,1
track_id,0AeUTVVGVWgwPCpPGAm6sT,1
track_id,0AfIewt6bapCFSHmVjdQZP,1
track_id,0AfL2S0ioAoRZZLwJdNNXm,1
track_id,0Ai604igwEqoW2CUzQwF0y,1
track_id,0AkxZb3XkSOdLghm6EB7p2,1
track_id,0AnJGlNdR56Hco4c2f4IYz,1
track_id,0AnsIh2o4sa9p8pHJOi9oI,1
track_id,0Ant6wBzTsOcH63OgzmaXU,1
track_id,0AnyeHDkVoY5wn1NXYpQJD,1
track_id,0Aqh9as9BCV339QC3LTSN2,1
track_id,0AqjMyBqLX3g2EHdHCuXTA,1
track_id,0AsvpslV90aXT9gcNXaLos,1
track_id,0At6u6PcgTPEj9jYZakh2L,1
track_id,0AxJEPUG7zawpAE96Tj3ET,1
track_id,0AysDBFc7kzrIjOALkINEo,1
track_id,0AzFuoLpUvehCep7QZNLzj,1
track_id,0AzIgzIX5fohmjxFSTlUKK,1
track_id,0AzezC2xzQy50q7L3g11aU,1
track_id,0AztRLpG7Oom6pJU3EGih9,1
track_id,0B0QWG9lUoek1Fy9xji0tl,1
track_id,0B1xAsEU2g2IHjGafuIhrr,1
track_id,0B2RttXEiyXsMeQ7mMP3EI,1
track_id,0B2rWVZN25CDSc59hA6R9X,1
track_id,0B3g35bVxJ42Y0W0I5WBIU,1
track_id,0B4hwC70DBwK4COEMmGO7c,1
track_id,0B6QOJU4D9nLqKeNNSVEvh,1
track_id,0B6pOWMK4fV4YYtbe7cpHg,1
track_id,0BA4TofFMxvIrqS89o4JtY,1
track_id,0BAyTCUxqILTsEygX8DIpU,1
track_id,0BCD23gq6f8G2tHBEuB92k,1
track_id,0BCUve4b3KySD9Sk8CMZ2i,1
track_id,0BCy325UZyR9z0t0uxwn2N,1
track_id,0BF0gUNYa2pY99xzi2HEYG,1
track_id,0BFPuuaii3WETh2ZtHWZAN,1
track_id,0BFtrq3fyv1kRcId4o18mK,1
track_id,0BH1alkwzqcLBZ1SBPzsTz,1
track_id,0BIpEYy15QaMusucc8H0l7,1
track_id,0BNQdhKugKzoezQVkHB1TA,1
track_id,0BNt1E54JDgCc06Ld5oaQ6,1
track_id,0BOivei4EFBvk7CKwEwaZf,1
track_id,0BOu2poQ2RItPkX7Nfiumd,1
track_id,0BQNM4jGoWsJ4qN5GQpgmh,1
track_id,0BQmdxpn2fhwUM0HtY9A4s,1
track_id,0BRxNhdR54OhX5M2EJCWEl,1
track_id,0BT1RPTo2QBVlKMGa3UFMY,1
track_id,0BUuuEvNa5T4lMaewyiudB,1
track_id,0BVslzxSY5Z78WboakxrB1,1
track_id,0BW2kb7IHdH2QnWwvXqeqe,1
track_id,0Bb9oRoN3suM9iiIwzHtmX,1
track_id,0BbPcyNwgIbB9GYNwCN9Ja,1
track_id,0BbW56HzUNVxn1kN9WVgTd,1
track_id,0Bd1WeTf27JqYQLQJPWKRo,1
track_id,0BeKq38GJrvkBg8wUmqfl6,1
track_id,0BgSIWlf1zulLvRyNtjCtg,1
track_id,0BhCK7Z9fg4cqu0q0gNtjT,1
track_id,0Bhf80gwbCronwcRHW8EZF,1
track_id,0BhmtRzdjNV0bQ5veUOazN,1
track_id,0BigX1D39KhZC0SmBWawM8,1
track_id,0BkI4Yoh4a6p3v0PXogsjs,1
track_id,0BkWoJ1DbYrruv8srcPkmp,1
track_id,0BmDe0L54FgvTyjnRdXlRt,1
track_id,0BnhFOwAh1ob5Wj1erelr8,1
track_id,0BpKI65B0WOrQcxM5xgw6D,1
track_id,0Bpy7wcAOMg5ut2ERwPSbk,1
track_id,0BrYmJGUDvvJLcpz0EXVwg,1
track_id,0BsUhT73a7WXDdbu22MI6S,1
track_id,0BtX4NKl00Mmwf3yDhHy6N,1
track_id,0BuW9fqt8OwlvrId32gH10,1
track_id,0Bv0qHGKNiwzDtHzXrjmIn,1
track_id,0BwlKd6hBcKpcErG5G8K9w,1
track_id,0C0LsZeUyAG50xJKEIpBgY,1
track_id,0C0cK8mAUMjoFa8iQ0RZi3,1
track_id,0C0m1E608umzcKx6D0bUm5,1
track_id,0C1DEVNH2WCyn6tfvvDdEy,1
track_id,0C1sb473dyBUO1QXhK6hGi,1
track_id,0C4m2ViRBc1rCfsU8wFMKT,1
track_id,0C8NcF3DaSo8nppXNtOdU7,1
track_id,0C9BNN49PelCGT8fQukhfU,1
track_id,0CB9U07nezvP6WWvTiKyD6,1
track_id,0CEMP5bXORtzl22s2dDkiv,1
track_id,0CEui1Dh1RtgE3kVHEvS4J,1
track_id,0CF1X2oxbHWyFNPG2CPeNX,1
track_id,0CGkdIKWvQsgr3zM25jNa8,1
track_id,0CJnj7jeQoDlupfJt9IVxS,1
track_id,0CKEZAdYUJh3w749lTIvz2,1
track_id,0CNtGh7bzssbfA85XOQABG,1
track_id,0COqiPhxzoWICwFCS4eZcp,1
track_id,0CPo7vchHww5MWe13KhAuZ,1
track_id,0CSciun1dwh7Et9ll3995a,1
track_id,0CTCw0rle4Vi4prxtuIdKR,1
track_id,0CTZsDbDxqoUgl8DWCjW53,1
track_id,0CTwPdDmkeTYCVx2j13ZMc,1
track_id,0CVCO6f2hDWKmDHxeZTDFa,1
track_id,0CVqHDuz3FXN45aTLzcpq8,1
track_id,0CYelmjEps63DAuqLV9b6J,1
track_id,0Ca4nK97pypPdmpZcUeGZb,1
track_id,0CaBBQsaAiRHhiLmzi7ZRp,1
track_id,0CaWTRBQ2MShWD7remjUfI,1
track_id,0CbNE0yI2EZv9uIwXnP4p5,1
track_id,0CdKhIzLFUeKSZimBwuVF4,1
track_id,0CfQ8hT96TCe8htXMwptJo,1
track_id,0CgaxyFnvXznq6GCM6XJeW,1
track_id,0CiyYx1EUyqGauWEzpiO86,1
track_id,0Cki3T0H0k2v3IdXysIiy9,1
track_id,0Ckt5EkSTqAW65ddr1HftD,1
track_id,0CktcljbJ5yUrbQ8yXwf8P,1
track_id,0CkwGzywZ3js4Hcmb0RkQn,1
track_id,0ClPIeT6MSgfSgQ9ZrJbAq,1
track_id,0CmVnuoGMdWjCU4Y3AfsOG,1
track_id,0Cn4KfGGEaf7rXobYJ6bn4,1
track_id,0CnhOYwugNMgSQWvgB9YBB,1
track_id,0CoYJSj7z3XiUqyIyxY0hO,1
track_id,0CqLKOrC26KDCrmdEvs2KT,1
track_id,0CrCW8u5hXD6Ztd7V8ay1i,1
track_id,0Cro1lolgliyLKxGptK6RZ,1
track_id,0CsM8VGDi38kusMv3pxyj1,1
track_id,0CuIW42AlBMNi7zprHcmIB,1
track_id,0Cv3w0j8YqO45I2Z4wwbzX,1
track_id,0CwLue2qwkPcQpovNGNtVx,1
track_id,0CwTsWbRl9vohH2RHAVqBy,1
track_id,0D0ButdiKwYIzmc9Xx5u9i,1
track_id,0D1Kp0dQ6ZSbeI5n14XHTp,1
track_id,0D1OY0M5A0qD5HGBvFmFid,1
track_id,0D2xguFRqCF0OUqXCkqrpU,1
track_id,0D5oADYCG5QbPKk3QEOP1F,1
track_id,0D7JQhURBA91vQlOg5hIzB,1
track_id,0D7obTbuXuZS8Y4tA7BYFL,1
track_id,0D85y6hjCaHRjeB4VEXqPy,1
track_id,0D9Bnm77CkYlzpZijEKFuy,1
track_id,0DAMv2If2x4wHf7q7MZQna,1
track_id,0DBot2uK8DcgaipNnRNZJJ,1
track_id,0DCmkHy3eZl8ht8OciCZk8,1
track_id,0DGrik6fK275vxGRRIG9ml,1
track_id,0DHOIbYfrjzlhF6IFEH08c,1
track_id,0DHUytyEaNS04kd8atBDEp,1
track_id,0DHoB41NjhjrpUkeTcN5z1,1
track_id,0DHpr7eLBrRZvlXa4sNwhd,1
track_id,0DIB9KkBUjr3t80NiNYf4u,1
track_id,0DJ7UYtFh3vSpMz7El1Ngg,1
track_id,0DK6khT5rqnSpIeii74Reh,1
track_id,0DKoPvmt4l26Rl3LdXdoK2,1
track_id,0DM5LkIfpRZFD8EK5So5sp,1
track_id,0DMRKqrpd0QO4RWiEdMib0,1
track_id,0DMgXXS27oK9z8clKWU0Ok,1
track_id,0DPcJVMHiqvl4oWuaG48lo,1
track_id,0DQ9q4oTx0W01x0Nqd8f9I,1
track_id,0DRMigVA7KEsuCXMOluOjG,1
track_id,0DUJZXdp0XGbRafeTKA3TJ,1
track_id,0DWx8a1qwJBUWRRscNJNGl,1
track_id,0DZcVgCgqlNaAhaDtXyTsS,1
track_id,0DZqJVgFw3sDGgykqsdmRm,1
track_id,0DZr4tVoYT3rUJzm9w15Lg,1
track_id,0DbbG7pekmZVIMsvYsUxv9,1
track_id,0Dfctnkk9xIikDKJ06uwzo,1
track_id,0Dg9x9026brPlhRQMy7LQz,1
track_id,0DgoQwJjr6oM5vFIRtFJNu,1
track_id,0DmAvNCAK08oCi7miSZUIY,1
track_id,0DoSmDSRy18R2YJyHoaEzZ,1
track_id,0DpNNwOcvYQcGdGNezAPN8,1
track_id,0Dq9fMtiubl73UQCiKRYi8,1
track_id,0DqyL7RaHE6Bx6T4BTVYru,1
track_id,0DrJPe19LUJm9RqejkeHQC,1
track_id,0DrumiAr1M2kMkerXWbTkF,1
track_id,0DuWDLjriRPjDRoPgaCslY,1
track_id,0DuhYovneANMj1pGFVixOP,1
track_id,0DwAc0Z8Td3jv5frUznqu1,1
track_id,0DwaOWI1kC2s98qLj0LTDd,1
track_id,0Dy1Q2uUKII4asOHvexBn9,1
track_id,0DzPnTBSmVRKBQAmH3EomR,1
track_id,0DzcFzEdZioULwgls86VSj,1
track_id,0E03JK89NfbKmXpjxyF4pV,1
track_id,0E2o36l4hSgHKAzzd7aScp,1
track_id,0E3GkSUYpQCjwP8XDB5g5r,1
track_id,0E3guardtMOU1IwzELZdXA,1
track_id,0E5TS3JXZUilFvzRGIEDRX,1
track_id,0E5kJzyQhf4m02ooeO9tTy,1
track_id,0E6ko3vJNG1534Scb1IqOc,1
track_id,0EBP3qfDpCZE2skX3PfbTf,1
track_id,0EEEZg4iec2SEY2IYzDI5n,1
track_id,0EFONrcgPNCnkQSJ7Y3PnI,1
track_id,0EH7sgeiFqDa3eS7ieW2zs,1
track_id,0EJKjeFSxi4Rh0qrFtv5Ni,1
track_id,0EJYAcMpzJo9mZGQSA77SB,1
track_id,0EKBV6GybPtALXUgWqWrym,1
track_id,0EKNvyq6JQXvaslzqnjZQf,1
track_id,0EKqoSFmZW4dqaJvlEJtMe,1
track_id,0ENQCg0FziqV4VB9U2xTf5,1
track_id,0ENV8cY0bwun9qSQkh195f,1
track_id,0ESIjVxnDnCDaTPo6sStHm,1
track_id,0ETDRoS675x8vFPT1GuLgL,1
track_id,0EUNbAW0sp5T10uNHitcAu,1
track_id,0EVhSaqb9Ig1XOvvkp48F1,1
track_id,0EVhfRiVBGjrIUFyW0Aaut,1
track_id,0EVrbp2Rpa1bsRZa4HHwDJ,1
track_id,0EWnft6FsFofJSSuyPJ97u,1
track_id,0EWzVc9XR8UKRmjHfgqSmy,1
track_id,0EXH5At0IggPUmURAJv4tl,1
track_id,0EYOdF5FCkgOJJla8DI2Md,1
track_id,0EZHiRC20SAuX4ChQA1MG9,1
track_id,0EccT8UeXWgXtgm5XwFoYJ,1
track_id,0Eh7yoKAfJWZ3NWOXK6XLs,1
track_id,0EnJ7hwoixkSPHQHMDAsQ5,1
track_id,0EnvJBejWaMxn3qAvWV4B9,1
track_id,0Eq1YipYrFdRzPKT8y7iOC,1
track_id,0Eq6nhoKcMBcFoSYQZDaq7,1
track_id,0Esga9nT74zsIrvKQrkgzL,1
track_id,0Eum5dQqpUDgwJiUucG3QU,1
track_id,0Ev1XvxAun4W2uh34XtZpx,1
track_id,0Ev562zA4pmUsBqjxsxxdx,1
track_id,0EvH4HVrhZnvAfyctBSGrk,1
track_id,0EvupY3GBuOrt4krsJHBhW,1
track_id,0EwIa2bw4D5WNQQjqVQS9u,1
track_id,0EwQzledAlRhMl79C1PnvP,1
track_id,0Ez3g4uT8NLP9vDykop6ol,1
track_id,0EzEP3y1Q5XTFk4P2SZ60t,1
track_id,0F0Hu3MIenJyvk7rdt00L4,1
track_id,0F0vP1gOKm3TRc8RxuWH7K,1
track_id,0F1WBB9UwDUrSDtvJBDh7K,1
track_id,0F1Yc1N29pSyBYHYlPRK1P,1
track_id,0F1yb5tFzXDocAXqcljA9H,1
track_id,0F245o4yDaGy2leKy2l2Ae,1
track_id,0F2BxpbxH8Yc3pLub48hrb,1
track_id,0F35erHwtsj2KiTTIkrYb8,1
track_id,0F3Tuj1xV2rBtHklHmJAEE,1
track_id,0F4IKZU7I3tWXyJIlqhtqU,1
track_id,0F6LCPuJc59vcWeOQCOx8W,1
track_id,0F78AWB4E53yOvldzqhgBK,1
track_id,0F78T5bfHQCliaNjBkIYBq,1
track_id,0F7SrgvWE55PgFxxsUe96v,1
track_id,0FBjsiiUFLET2xqeKVrGBE,1
track_id,0FBs8Aq3M3MDMmTwdMbC6W,1
track_id,0FBzoIIRHpb81roPMjpkBX,1
track_id,0FCHfNoF42nvbZsxMkMaKo,1
track_id,0FCL3NjQXzB3Jnb89c5Jx9,1
track_id,0FD91h1mV84cth3pbis442,1
track_id,0FDO64bveqjfNEIalB7HUr,1
track_id,0FFF1XdIhaltnRplV4gU2P,1
track_id,0FHTJAMXhBhEnoEiMwxzO1,1
track_id,0FHzhbSbS5SzpMvsYlmRSV,1
track_id,0FJ5C03igALJMeicHGorCo,1
track_id,0FJbyybRjxOyalg9M9q6IJ,1
track_id,0FLmR0blAIztjE7YsQpoYc,1
track_id,0FMLbet9blK5IgKktuqCBx,1
track_id,0FMXE6Tkdurx7pPcSfIezB,1
track_id,0FO7OycU0uXLNJMmChCaWg,1
track_id,0FO8GDmweeXUQy1ZzSfiPa,1
track_id,0FQ1PivvHi1Huyb08BovCM,1
track_id,0FRe4Wcrdyf8dDze2LJcYP,1
track_id,0FUuOYvZY77N8ntVQI2eXm,1
track_id,0FVYAwzD2p4t8Lf7YKtGB6,1
track_id,0FajeedO3qoZja4lEWEzPM,1
track_id,0FcYoRbrZ9eR2bc5nw6feN,1
track_id,0FearSOiOJ3h4pwmcOFwDy,1
track_id,0FgfZWzqooBmAZOOUbU06Z,1
track_id,0FiC6x7F2dIrvQpVFaD1Dg,1
track_id,0FiYM9wfGccAJn8z4S5hxB,1
track_id,0FjS3UvIenJBUhgN6cXkhH,1
track_id,0FkQNNH3nCY7sXGfV7qs1p,1
track_id,0FlJRNKn0aDvx36lQtPUWo,1
track_id,0FlPKWNvl0ZJxQvw3UK3ja,1
track_id,0FlQr1kPj50rAee1kJjk5p,1
track_id,0FnNvh5Azabpbfb7xSmZpj,1
track_id,0FnoxHCkfmjr2kBDwos4OG,1
track_id,0FoBLDicgJ05xqJX6Zn4JB,1
track_id,0FopXOTee0BtUMZKMpwMJS,1
track_id,0FqUMEzL1NKcjzalZauz1u,1
track_id,0Fqo42vizCUxVKtRuPAaii,1
track_id,0FtOxBrDP67usYNbqOuy7T,1
track_id,0FtuxFKzjbVCQAA3UQZXll,1
track_id,0FuFovPx3x77CRFtt22Q3H,1
track_id,0Fx1OMGma32SA8KJ66leZx,1
track_id,0FzGKD3N0jK6nNOyOJBvNG,1
track_id,0Fzt24jmCa6G0ED7pW3IM1,1
track_id,0Fzw0tKc6n5PzjcgXtZFdZ,1
track_id,0G1BEi8ByngMCJqcPnDACw,1
track_id,0G1QJXeeYKChFaYm5oMd6u,1
track_id,0G3fbPbE1vGeABDEZF0jeG,1
track_id,0G4fdcQNTGAQjIMtDAQIJf,1
track_id,0G4jEryDZ7hp5tN6lSjOwW,1
track_id,0G59rX2uOta2lX83SfB8Rk,1
track_id,0G5RmMCg44lYXCCg9EJ7qe,1
track_id,0G8hno6jivjQvhaoJfR5qK,1
track_id,0G9GqTdIsZTs3yQnmuQDeg,1
track_id,0GA0MWNzKfYNlcuCb4zLer,1
track_id,0GGuHTOuCLVA91awxGbm18,1
track_id,0GHIGWEYqQ6WacoOSSkWoz,1
track_id,0GILd3eTcEsjzSTyDX2XXi,1
track_id,0GIorNnH3LXP4uOGzI6wh6,1
track_id,0GLQUemRQ0cI3YnYjYtFbc,1
track_id,0GNwjs9goG4MPH7RMNGmn9,1
track_id,0GO3L39ubEleejBH0hB4EU,1
track_id,0GOaGGjOK4aFyGxGYMjiAQ,1
track_id,0GOqNgtK1cXVpVks6oDRW6,1
track_id,0GOqcV3gpq5y6NQds5PWSW,1
track_id,0GQ6hfhyyeNeVHYKc6guE3,1
track_id,0GQJuLehat8Hm5CUTnlfQp,1
track_id,0GS0aMonIhHrD4lJLlkkOe,1
track_id,0GUPeMUEgzGJ8HX2cz1l4k,1
track_id,0GVnmtBTdMXWJFZyPbV58u,1
track_id,0GY4AXqzFomDzUGtoSXB3e,1
track_id,0GZjFhNTIJpaVij8r0f2JO,1
track_id,0GZpxW1UfoInSJug7m34fR,1
track_id,0Ga1CODJzpwFYtRt5PyC73,1
track_id,0GarqL5SGXuARB5gmyJcNz,1
track_id,0Gbp9aWNohZ4Kwdi75ntzT,1
track_id,0GdmMZKnhohyObB68eHTzv,1
track_id,0GdvuRCPThuv4SYVaiw8ca,1
track_id,0GfPkS7yLww8jMsiLbvyDp,1
track_id,0Gfi0NProXzPEQbgBaz48D,1
track_id,0GgFpUEQzr5RuDZC768g0k,1
track_id,0GjYsCv7VeDh4WEkS8SjxF,1
track_id,0GjeAmrsQQuyc5UOguhSkj,1
track_id,0Gjxnhx4jv2izpa9XZha71,1
track_id,0Gk3Y8uDCWdJL5IiqOUkTp,1
track_id,0GkeBYwG6SMswKyArNHH9N,1
track_id,0GkggUIRAzhAvvtcoma2Af,1
track_id,0GoDjG30aUBGVbiCy1IQKh,1
track_id,0GoSl4owx3sK0WUAwIfzCU,1
track_id,0GodWGFGHNw6sh4Y95jmJM,1
track_id,0GoyU0X4nwqUigVwBPSDen,1
track_id,0Gqt7TMY8pI89qfHTKLNrZ,1
track_id,0Gs5XAKUy91hvppcqXENrk,1
track_id,0Gtez9XpmJFqUgOaWbmPgv,1
track_id,0Gv4SYQ4jOs4t9ruxEWCwF,1
track_id,0GxyutETmsiOx8k0bDpq27,1
track_id,0GyQwGfHQm03m1F9gGfd1O,1
track_id,0H0QQXGpMJuSKW28yl5rEM,1
track_id,0H3GpvGeVrCXu0opyBwXs3,1
track_id,0H4vXQojKCsEhSpkZR8zTx,1
track_id,0HASWb4DviDDAUGDSl0lsb,1
track_id,0HF844CZVnlnsHOKmiPORg,1
track_id,0HGp68s9pOKPp2x5LGdFGN,1
track_id,0HGpVO2aqh9Dadfs90S1mP,1
track_id,0HJ7K7uauPS05UqWUkIxGM,1
track_id,0HJFJ9GcgBEj3ag7vSBYOV,1
track_id,0HKD13PLq2WicViBBhSrOl,1
track_id,0HKzYLiNdTdGFfgStbfpQV,1
track_id,0HL3y3bsKSARBSP0qaImwb,1
track_id,0HLZjlJQj7msam8bnAfDLn,1
track_id,0HLhptvI8NozbOHRLNniFz,1
track_id,0HNDr5c2IOIvfe8DPwjVO9,1
track_id,0HOUsfJs1wLqPlX7Lfreeg,1
track_id,0HOrDVS349XFcpCYsO2hAP,1
track_id,0HPJzNc6AlaOVbiNHdK7iS,1
track_id,0HQVGF4c3RX56oUdW9BbGS,1
track_id,0HQYQXD04GO22G74Kx4Av2,1
track_id,0HQnJee8ShSDu2AYwibxst,1
track_id,0HT6xI2MTQ7qk4yNA1IZUd,1
track_id,0HU5JnVaKNTWf6GykV9Zn8,1
track_id,0HVBJpoEtUtoyq5QmYGUMi,1
track_id,0HVze9esSMkVncb2MdwenN,1
track_id,0HWFz9sKXuXlIZgVUvOKPU,1
track_id,0HXZLXE9zsZwJg6yGKWDTh,1
track_id,0HXk4XpvZCCltHWeXZe1zb,1
track_id,0HYGLvNBfQ0F0WvpXCPgVh,1
track_id,0HZtVLVL6oLU9WobKQxqGu,1
track_id,0HaeGQdShN9VUjakBQfrp6,1
track_id,0Hd5wtv6QZpuAq53922DDL,1
track_id,0HdASgfqAAj2r1IyHFhoyy,1
track_id,0HdhCukPcmCaAsdeEMSV2m,1
track_id,0HeG8Hl4Upx3zqwK7VNY2l,1
track_id,0HeGFS3GMuBufoeLr5C9Hz,1
track_id,0HePrRuNswH5vUk7LgEMDZ,1
track_id,0Hecm5l2GDBfazqRyunuv6,1
track_id,0HfALo3mOpwNyQoGfO4pbF,1
track_id,0HfDPxVDAjvUehvdkc8BzA,1
track_id,0HfHtjS9S9q4DGVC3uIIRB,1
track_id,0Hfah746oDkvCS7ySP3k1c,1
track_id,0HfqLMwg9U2zClXoVOhcCr,1
track_id,0HfqTzhDxo8jFUCpJbLhop,1
track_id,0HiPErvTKTysE3iQy2n5XV,1
track_id,0Hje83JpSM5jllSYG5vVGS,1
track_id,0Hk2PNJ4Ac4q9g72MSoqi7,1
track_id,0HkF2UlAgY3iEqplsw2GrP,1
track_id,0HkwDCJIbWijtfKg63gQBJ,1
track_id,0HoGoSIoytPsC3tXhh7mdt,1
track_id,0HpcSr9yrclrhPw0ib0g7B,1
track_id,0Hr2RaY7XnE0Qj7ljHGfMw,1
track_id,0HtWxjydJ3pEwT5nHJxxZ1,1
track_id,0HuzFOajs0M126BCUJYN81,1
track_id,0HxdFQCxPcJ7lPb0ovag7g,1
track_id,0I0Qa9JfsG3cn89uqU9OgB,1
track_id,0I0l2Oo5zjpCEphpDJL0Pm,1
track_id,0I1HETHnwPFoxwcgcWvTdB,1
track_id,0I3FXz5RssOlMNI0FmPAkc,1
track_id,0I3e0YkxjcnNAWj32n6lHr,1
track_id,0I43ju6kU6lWOyElMDJEj9,1
track_id,0I4aFVZYsyW1gNjzGm7eTT,1
track_id,0I8oQaAdhVgx19qXiVKDuI,1
track_id,0I9HIOTtaXrX968btEa3DA,1
track_id,0IAHw4unc3A14Li5Xe8fa5,1
