coluna,valor,contagem
tempo,111.355,2
tempo,111.368,2
tempo,111.384,2
tempo,111.398,2
tempo,111.445,2
tempo,111.461,2
tempo,111.469,2
tempo,111.485,2
tempo,111.486,2
tempo,111.487,2
tempo,111.488,2
tempo,111.492,2
tempo,111.534,2
tempo,111.542,2
tempo,111.549,2
tempo,111.563,2
tempo,111.583,2
tempo,111.615,2
tempo,111.63,2
tempo,111.653,2
tempo,111.666,2
tempo,111.671,2
tempo,111.675,2
tempo,111.676,2
tempo,111.695,2
tempo,111.734,2
tempo,111.745,2
tempo,111.755,2
tempo,111.766,2
tempo,111.774,2
tempo,111.813,2
tempo,111.821,2
tempo,111.825,2
tempo,111.84,2
tempo,111.841,2
tempo,111.855,2
tempo,111.865,2
tempo,111.868,2
tempo,111.871,2
tempo,111.874,2
tempo,111.879,2
tempo,111.912,2
tempo,111.915,2
tempo,111.92,2
tempo,111.924,2
tempo,111.925,2
tempo,111.928,2
tempo,111.93,2
tempo,111.933,2
tempo,111.941,2
tempo,111.943,2
tempo,111.944,2
tempo,111.945,2
tempo,111.95,2
tempo,111.956,2
tempo,111.958,2
tempo,111.959,2
tempo,111.966,2
tempo,111.968,2
tempo,111.974,2
tempo,111.977,2
tempo,112.007,2
tempo,112.024,2
tempo,112.029,2
tempo,112.038,2
tempo,112.052,2
tempo,112.057,2
tempo,112.062,2
tempo,112.073,2
tempo,112.081,2
tempo,112.086,2
tempo,112.087,2
tempo,112.091,2
tempo,112.092,2
tempo,112.095,2
tempo,112.098,2
tempo,112.109,2
tempo,112.119,2
tempo,112.123,2
tempo,112.127,2
tempo,112.156,2
tempo,112.168,2
tempo,112.185,2
tempo,112.195,2
tempo,112.2,2
tempo,112.207,2
tempo,112.212,2
tempo,112.216,2
tempo,112.223,2
tempo,112.24,2
tempo,112.247,2
tempo,112.262,2
tempo,112.264,2
tempo,112.275,2
tempo,112.282,2
tempo,112.285,2
tempo,112.306,2
tempo,112.307,2
tempo,112.328,2
tempo,112.344,2
tempo,112.356,2
tempo,112.361,2
tempo,112.363,2
tempo,112.365,2
tempo,112.368,2
tempo,112.369,2
tempo,112.37,2
tempo,112.383,2
tempo,112.392,2
tempo,112.418,2
tempo,112.421,2
tempo,112.423,2
tempo,112.456,2
tempo,112.467,2
tempo,112.476,2
tempo,112.482,2
tempo,112.488,2
tempo,112.498,2
tempo,112.516,2
tempo,112.518,2
tempo,112.527,2
tempo,112.535,2
tempo,112.537,2
tempo,112.581,2
tempo,112.584,2
tempo,112.607,2
tempo,112.62,2
tempo,112.623,2
tempo,112.634,2
tempo,112.639,2
tempo,112.673,2
tempo,112.674,2
tempo,112.677,2
tempo,112.681,2
tempo,112.689,2
tempo,112.709,2
tempo,112.718,2
tempo,112.722,2
tempo,112.727,2
tempo,112.728,2
tempo,112.732,2
tempo,112.747,2
tempo,112.751,2
tempo,112.752,2
tempo,112.753,2
tempo,112.758,2
tempo,112.764,2
tempo,112.778,2
tempo,112.785,2
tempo,112.793,2
tempo,112.797,2
tempo,112.806,2
tempo,112.811,2
tempo,112.821,2
tempo,112.833,2
tempo,112.852,2
tempo,112.853,2
tempo,112.859,2
tempo,112.876,2
tempo,112.881,2
tempo,112.886,2
tempo,112.889,2
tempo,112.892,2
tempo,112.912,2
tempo,112.916,2
tempo,112.917,2
tempo,112.937,2
tempo,112.942,2
tempo,112.943,2
tempo,112.944,2
tempo,112.948,2
tempo,112.951,2
tempo,112.961,2
tempo,112.967,2
tempo,112.973,2
tempo,112.974,2
tempo,112.983,2
tempo,112.984,2
tempo,113.007,2
tempo,113.026,2
tempo,113.028,2
tempo,113.036,2
tempo,113.037,2
tempo,113.042,2
tempo,113.048,2
tempo,113.062,2
tempo,113.071,2
tempo,113.073,2
tempo,113.083,2
tempo,113.09,2
tempo,113.093,2
tempo,113.123,2
tempo,113.125,2
tempo,113.133,2
tempo,113.139,2
tempo,113.14,2
tempo,113.145,2
tempo,113.151,2
tempo,113.155,2
tempo,113.17,2
tempo,113.173,2
tempo,113.174,2
tempo,113.181,2
tempo,113.192,2
tempo,113.204,2
tempo,113.211,2
tempo,113.212,2
tempo,113.229,2
tempo,113.254,2
tempo,113.265,2
tempo,113.267,2
tempo,113.272,2
tempo,113.277,2
tempo,113.284,2
tempo,113.286,2
tempo,113.289,2
tempo,113.29,2
tempo,113.292,2
tempo,113.301,2
tempo,113.308,2
tempo,113.333,2
tempo,113.338,2
tempo,113.348,2
tempo,113.349,2
tempo,113.354,2
tempo,113.358,2
tempo,113.369,2
tempo,113.376,2
tempo,113.384,2
tempo,113.387,2
tempo,113.399,2
tempo,113.401,2
tempo,113.407,2
tempo,113.413,2
tempo,113.418,2
tempo,113.422,2
tempo,113.426,2
tempo,113.445,2
tempo,113.468,2
tempo,113.48,2
tempo,113.483,2
tempo,113.486,2
tempo,113.508,2
tempo,113.51,2
tempo,113.519,2
tempo,113.526,2
tempo,113.538,2
tempo,113.551,2
tempo,113.554,2
tempo,113.599,2
tempo,113.62,2
tempo,113.635,2
tempo,113.645,2
tempo,113.657,2
tempo,113.67,2
tempo,113.679,2
tempo,113.682,2
tempo,113.715,2
tempo,113.719,2
tempo,113.731,2
tempo,113.742,2
tempo,113.749,2
tempo,113.752,2
tempo,113.759,2
tempo,113.772,2
tempo,113.793,2
tempo,113.798,2
tempo,113.803,2
tempo,113.808,2
tempo,113.812,2
tempo,113.816,2
tempo,113.818,2
tempo,113.829,2
tempo,113.838,2
tempo,113.853,2
tempo,113.86,2
tempo,113.888,2
tempo,113.89,2
tempo,113.893,2
tempo,113.895,2
tempo,113.896,2
tempo,113.903,2
tempo,113.91,2
tempo,113.913,2
tempo,113.917,2
tempo,113.919,2
tempo,113.921,2
tempo,113.925,2
tempo,113.928,2
tempo,113.937,2
tempo,113.94,2
tempo,113.941,2
tempo,113.942,2
tempo,113.948,2
tempo,113.96,2
tempo,113.968,2
tempo,113.969,2
tempo,113.971,2
tempo,113.974,2
tempo,113.976,2
tempo,113.987,2
tempo,113.998,2
tempo,114.003,2
tempo,114.004,2
tempo,114.007,2
tempo,114.01,2
tempo,114.013,2
tempo,114.022,2
tempo,114.023,2
tempo,114.029,2
tempo,114.033,2
tempo,114.034,2
tempo,114.048,2
tempo,114.061,2
tempo,114.068,2
tempo,114.075,2
tempo,114.076,2
tempo,114.077,2
tempo,114.082,2
tempo,114.085,2
tempo,114.091,2
tempo,114.092,2
tempo,114.093,2
tempo,114.099,2
tempo,114.106,2
tempo,114.13,2
tempo,114.144,2
tempo,114.15,2
tempo,114.16,2
tempo,114.172,2
tempo,114.174,2
tempo,114.178,2
tempo,114.188,2
tempo,114.208,2
tempo,114.214,2
tempo,114.215,2
tempo,114.216,2
tempo,114.227,2
tempo,114.23,2
tempo,114.245,2
tempo,114.263,2
tempo,114.28,2
tempo,114.297,2
tempo,114.3,2
tempo,114.304,2
tempo,114.309,2
tempo,114.311,2
tempo,114.325,2
tempo,114.328,2
tempo,114.336,2
tempo,114.37,2
tempo,114.378,2
tempo,114.405,2
tempo,114.449,2
tempo,114.472,2
tempo,114.476,2
tempo,114.502,2
tempo,114.506,2
tempo,114.524,2
tempo,114.576,2
tempo,114.579,2
tempo,114.586,2
tempo,114.604,2
tempo,114.605,2
tempo,114.622,2
tempo,114.635,2
tempo,114.639,2
tempo,114.643,2
tempo,114.659,2
tempo,114.665,2
tempo,114.688,2
tempo,114.692,2
tempo,114.702,2
tempo,114.709,2
tempo,114.71,2
tempo,114.72,2
tempo,114.732,2
tempo,114.744,2
tempo,114.748,2
tempo,114.755,2
tempo,114.757,2
tempo,114.772,2
tempo,114.783,2
tempo,114.801,2
tempo,114.808,2
tempo,114.814,2
tempo,114.839,2
tempo,114.854,2
tempo,114.858,2
tempo,114.862,2
tempo,114.871,2
tempo,114.872,2
tempo,114.879,2
tempo,114.883,2
tempo,114.892,2
tempo,114.893,2
tempo,114.909,2
tempo,114.915,2
tempo,114.922,2
tempo,114.924,2
tempo,114.93,2
tempo,114.933,2
tempo,114.935,2
tempo,114.948,2
tempo,114.951,2
tempo,114.961,2
tempo,115.031,2
tempo,115.039,2
tempo,115.05,2
tempo,115.057,2
tempo,115.062,2
tempo,115.064,2
tempo,115.068,2
tempo,115.075,2
tempo,115.077,2
tempo,115.088,2
tempo,115.089,2
tempo,115.094,2
tempo,115.101,2
tempo,115.103,2
tempo,115.109,2
tempo,115.111,2
tempo,115.113,2
tempo,115.119,2
tempo,115.12,2
tempo,115.126,2
tempo,115.13,2
tempo,115.134,2
tempo,115.142,2
tempo,115.147,2
tempo,115.157,2
tempo,115.172,2
tempo,115.189,2
tempo,115.196,2
tempo,115.197,2
tempo,115.2,2
tempo,115.201,2
tempo,115.206,2
tempo,115.209,2
tempo,115.21,2
tempo,115.212,2
tempo,115.221,2
tempo,115.25,2
tempo,115.271,2
tempo,115.289,2
tempo,115.301,2
tempo,115.348,2
tempo,115.349,2
tempo,115.369,2
tempo,115.374,2
tempo,115.384,2
tempo,115.397,2
tempo,115.405,2
tempo,115.409,2
tempo,115.416,2
tempo,115.431,2
tempo,115.436,2
tempo,115.45,2
tempo,115.459,2
tempo,115.474,2
tempo,115.477,2
tempo,115.489,2
tempo,115.514,2
tempo,115.522,2
tempo,115.531,2
tempo,115.541,2
tempo,115.583,2
tempo,115.588,2
tempo,115.593,2
tempo,115.608,2
tempo,115.64,2
tempo,115.658,2
tempo,115.665,2
tempo,115.68,2
tempo,115.716,2
tempo,115.728,2
tempo,115.741,2
tempo,115.758,2
tempo,115.775,2
tempo,115.782,2
tempo,115.783,2
tempo,115.792,2
tempo,115.799,2
tempo,115.802,2
tempo,115.803,2
tempo,115.808,2
tempo,115.837,2
tempo,115.838,2
tempo,115.842,2
tempo,115.848,2
tempo,115.85,2
tempo,115.871,2
tempo,115.872,2
tempo,115.875,2
tempo,115.878,2
tempo,115.885,2
tempo,115.896,2
tempo,115.913,2
tempo,115.92,2
tempo,115.923,2
tempo,115.925,2
tempo,115.955,2
tempo,115.956,2
tempo,115.969,2
tempo,115.97,2
tempo,115.972,2
tempo,115.976,2
tempo,115.978,2
tempo,115.984,2
tempo,116.01,2
tempo,116.025,2
tempo,116.026,2
tempo,116.034,2
tempo,116.035,2
tempo,116.041,2
tempo,116.044,2
tempo,116.046,2
tempo,116.054,2
tempo,116.055,2
tempo,116.059,2
tempo,116.06,2
tempo,116.072,2
tempo,116.077,2
tempo,116.078,2
tempo,116.079,2
tempo,116.088,2
tempo,116.089,2
tempo,116.091,2
tempo,116.093,2
tempo,116.095,2
tempo,116.102,2
tempo,116.108,2
tempo,116.11,2
tempo,116.119,2
tempo,116.122,2
tempo,116.157,2
tempo,116.198,2
tempo,116.241,2
tempo,116.276,2
tempo,116.278,2
tempo,116.286,2
tempo,116.3,2
tempo,116.334,2
tempo,116.34,2
tempo,116.346,2
tempo,116.398,2
tempo,116.402,2
tempo,116.407,2
tempo,116.444,2
tempo,116.458,2
tempo,116.474,2
tempo,116.479,2
tempo,116.531,2
tempo,116.537,2
tempo,116.545,2
tempo,116.548,2
tempo,116.569,2
tempo,116.585,2
tempo,116.62,2
tempo,116.622,2
tempo,116.624,2
tempo,116.625,2
tempo,116.629,2
tempo,116.632,2
tempo,116.678,2
tempo,116.725,2
tempo,116.734,2
tempo,116.735,2
tempo,116.743,2
tempo,116.777,2
tempo,116.792,2
tempo,116.803,2
tempo,116.821,2
tempo,116.828,2
tempo,116.839,2
tempo,116.84,2
tempo,116.855,2
tempo,116.857,2
tempo,116.861,2
tempo,116.876,2
tempo,116.881,2
tempo,116.896,2
tempo,116.899,2
tempo,116.936,2
tempo,116.951,2
tempo,116.957,2
tempo,116.962,2
tempo,116.963,2
tempo,116.972,2
tempo,116.973,2
tempo,116.977,2
tempo,116.979,2
tempo,116.981,2
tempo,116.987,2
tempo,116.993,2
tempo,116.999,2
tempo,117.004,2
tempo,117.01,2
tempo,117.012,2
tempo,117.013,2
tempo,117.014,2
tempo,117.018,2
tempo,117.023,2
tempo,117.026,2
tempo,117.037,2
tempo,117.039,2
tempo,117.042,2
tempo,117.043,2
tempo,117.05,2
tempo,117.051,2
tempo,117.06,2
tempo,117.062,2
tempo,117.072,2
tempo,117.085,2
tempo,117.086,2
tempo,117.089,2
tempo,117.09,2
tempo,117.096,2
tempo,117.106,2
tempo,117.107,2
tempo,117.11,2
tempo,117.127,2
tempo,117.13,2
tempo,117.135,2
tempo,117.145,2
tempo,117.148,2
tempo,117.149,2
tempo,117.165,2
tempo,117.169,2
tempo,117.173,2
tempo,117.21,2
tempo,117.213,2
tempo,117.235,2
tempo,117.238,2
tempo,117.267,2
tempo,117.283,2
tempo,117.303,2
tempo,117.308,2
tempo,117.317,2
tempo,117.325,2
tempo,117.331,2
tempo,117.337,2
tempo,117.344,2
tempo,117.345,2
tempo,117.378,2
tempo,117.403,2
tempo,117.418,2
tempo,117.443,2
tempo,117.456,2
tempo,117.457,2
tempo,117.47,2
tempo,117.481,2
tempo,117.486,2
tempo,117.489,2
tempo,117.494,2
tempo,117.504,2
tempo,117.512,2
tempo,117.513,2
tempo,117.514,2
tempo,117.526,2
tempo,117.532,2
tempo,117.534,2
tempo,117.554,2
tempo,117.562,2
tempo,117.57,2
tempo,117.572,2
tempo,117.582,2
tempo,117.596,2
tempo,117.6,2
tempo,117.606,2
tempo,117.626,2
tempo,117.64,2
tempo,117.649,2
tempo,117.652,2
tempo,117.663,2
tempo,117.675,2
tempo,117.705,2
tempo,117.718,2
tempo,117.749,2
tempo,117.751,2
tempo,117.756,2
tempo,117.758,2
tempo,117.765,2
tempo,117.782,2
tempo,117.794,2
tempo,117.798,2
tempo,117.799,2
tempo,117.814,2
tempo,117.842,2
tempo,117.851,2
tempo,117.871,2
tempo,117.872,2
tempo,117.876,2
tempo,117.886,2
tempo,117.896,2
tempo,117.903,2
tempo,117.906,2
tempo,117.917,2
tempo,117.92,2
tempo,117.923,2
tempo,117.924,2
tempo,117.925,2
tempo,117.95,2
tempo,117.978,2
tempo,118.011,2
tempo,118.03,2
tempo,118.038,2
tempo,118.041,2
tempo,118.045,2
tempo,118.046,2
tempo,118.049,2
tempo,118.05,2
tempo,118.051,2
tempo,118.057,2
tempo,118.071,2
tempo,118.073,2
tempo,118.074,2
tempo,118.075,2
tempo,118.086,2
tempo,118.089,2
tempo,118.103,2
tempo,118.121,2
tempo,118.128,2
tempo,118.145,2
tempo,118.151,2
tempo,118.173,2
tempo,118.176,2
tempo,118.182,2
tempo,118.184,2
tempo,118.199,2
tempo,118.205,2
tempo,118.241,2
tempo,118.264,2
tempo,118.265,2
tempo,118.266,2
tempo,118.282,2
tempo,118.289,2
tempo,118.293,2
tempo,118.309,2
tempo,118.315,2
tempo,118.325,2
tempo,118.34,2
tempo,118.355,2
tempo,118.363,2
tempo,118.37,2
tempo,118.372,2
tempo,118.381,2
tempo,118.389,2
tempo,118.397,2
tempo,118.4,2
tempo,118.405,2
tempo,118.413,2
tempo,118.414,2
tempo,118.417,2
tempo,118.42,2
tempo,118.444,2
tempo,118.446,2
tempo,118.476,2
tempo,118.491,2
tempo,118.492,2
tempo,118.5,2
tempo,118.523,2
tempo,118.526,2
tempo,118.552,2
tempo,118.562,2
tempo,118.564,2
tempo,118.58,2
tempo,118.582,2
tempo,118.585,2
tempo,118.589,2
tempo,118.621,2
tempo,118.63,2
tempo,118.653,2
tempo,118.679,2
tempo,118.68,2
tempo,118.738,2
tempo,118.752,2
tempo,118.756,2
tempo,118.787,2
tempo,118.806,2
tempo,118.807,2
tempo,118.811,2
tempo,118.817,2
tempo,118.824,2
tempo,118.839,2
tempo,118.842,2
tempo,118.846,2
tempo,118.852,2
tempo,118.861,2
tempo,118.872,2
tempo,118.879,2
tempo,118.883,2
tempo,118.892,2
tempo,118.899,2
tempo,118.902,2
tempo,118.907,2
tempo,118.908,2
tempo,118.916,2
tempo,118.927,2
tempo,118.929,2
tempo,118.943,2
tempo,118.945,2
tempo,118.95,2
tempo,118.956,2
tempo,118.973,2
tempo,118.975,2
tempo,118.976,2
tempo,118.979,2
tempo,118.983,2
tempo,118.989,2
tempo,118.993,2
tempo,118.994,2
tempo,118.995,2
tempo,118.996,2
tempo,118.998,2
tempo,119.001,2
tempo,119.004,2
tempo,119.012,2
tempo,119.022,2
tempo,119.023,2
tempo,119.025,2
tempo,119.029,2
tempo,119.03,2
tempo,119.037,2
tempo,119.043,2
tempo,119.044,2
tempo,119.051,2
tempo,119.052,2
tempo,119.053,2
tempo,119.065,2
tempo,119.068,2
tempo,119.069,2
tempo,119.072,2
tempo,119.076,2
tempo,119.079,2
tempo,119.082,2
tempo,119.088,2
tempo,119.089,2
tempo,119.091,2
tempo,119.092,2
tempo,119.096,2
tempo,119.101,2
tempo,119.173,2
tempo,119.181,2
tempo,119.182,2
tempo,119.2,2
tempo,119.252,2
tempo,119.285,2
tempo,119.313,2
tempo,119.345,2
tempo,119.352,2
tempo,119.357,2
tempo,119.373,2
tempo,119.382,2
tempo,119.397,2
tempo,119.399,2
tempo,119.405,2
tempo,119.421,2
tempo,119.432,2
tempo,119.436,2
tempo,119.453,2
tempo,119.458,2
tempo,119.463,2
tempo,119.469,2
tempo,119.487,2
tempo,119.494,2
tempo,119.512,2
tempo,119.52,2
tempo,119.526,2
tempo,119.528,2
tempo,119.538,2
tempo,119.539,2
tempo,119.55,2
tempo,119.569,2
tempo,119.576,2
tempo,119.581,2
tempo,119.585,2
tempo,119.592,2
tempo,119.596,2
tempo,119.608,2
tempo,119.609,2
tempo,119.611,2
tempo,119.635,2
tempo,119.663,2
tempo,119.666,2
tempo,119.697,2
tempo,119.7,2
tempo,119.708,2
tempo,119.717,2
tempo,119.718,2
tempo,119.723,2
tempo,119.731,2
tempo,119.741,2
tempo,119.745,2
tempo,119.747,2
tempo,119.757,2
tempo,119.772,2
tempo,119.773,2
tempo,119.779,2
tempo,119.787,2
tempo,119.794,2
tempo,119.797,2
tempo,119.8,2
tempo,119.805,2
tempo,119.812,2
tempo,119.813,2
tempo,119.816,2
tempo,119.817,2
tempo,119.818,2
tempo,119.819,2
tempo,119.84,2
tempo,119.844,2
tempo,119.846,2
tempo,119.856,2
tempo,119.857,2
tempo,119.86,2
tempo,119.861,2
tempo,119.862,2
tempo,119.864,2
tempo,119.879,2
tempo,119.89,2
tempo,119.893,2
tempo,119.905,2
tempo,119.909,2
tempo,119.912,2
tempo,120.081,2
tempo,120.084,2
tempo,120.088,2
tempo,120.099,2
tempo,120.105,2
tempo,120.106,2
tempo,120.108,2
tempo,120.109,2
tempo,120.116,2
tempo,120.123,2
tempo,120.126,2
tempo,120.13,2
tempo,120.149,2
tempo,120.151,2
tempo,120.156,2
tempo,120.164,2
tempo,120.17,2
tempo,120.173,2
tempo,120.177,2
tempo,120.194,2
tempo,120.195,2
tempo,120.198,2
tempo,120.2,2
tempo,120.208,2
tempo,120.213,2
tempo,120.222,2
tempo,120.228,2
tempo,120.23,2
tempo,120.236,2
tempo,120.25,2
tempo,120.251,2
tempo,120.255,2
tempo,120.259,2
tempo,120.266,2
tempo,120.274,2
tempo,120.285,2
tempo,120.303,2
tempo,120.311,2
tempo,120.326,2
tempo,120.33,2
tempo,120.363,2
tempo,120.402,2
tempo,120.416,2
tempo,120.421,2
tempo,120.445,2
tempo,120.456,2
tempo,120.474,2
tempo,120.488,2
tempo,120.494,2
tempo,120.498,2
tempo,120.503,2
tempo,120.507,2
tempo,120.509,2
tempo,120.511,2
tempo,120.515,2
tempo,120.525,2
tempo,120.526,2
tempo,120.529,2
tempo,120.535,2
tempo,120.543,2
tempo,120.547,2
tempo,120.554,2
tempo,120.6,2
tempo,120.645,2
tempo,120.646,2
tempo,120.648,2
tempo,120.657,2
tempo,120.671,2
tempo,120.701,2
tempo,120.708,2
tempo,120.725,2
tempo,120.733,2
tempo,120.758,2
tempo,120.767,2
tempo,120.779,2
tempo,120.807,2
tempo,120.825,2
tempo,120.831,2
tempo,120.854,2
tempo,120.86,2
tempo,120.861,2
tempo,120.873,2
tempo,120.874,2
tempo,120.883,2
tempo,120.89,2
tempo,120.906,2
tempo,120.907,2
tempo,120.914,2
tempo,120.921,2
tempo,120.932,2
tempo,120.94,2
tempo,120.941,2
tempo,120.957,2
tempo,120.962,2
tempo,120.965,2
tempo,120.969,2
tempo,120.972,2
tempo,120.983,2
tempo,120.988,2
tempo,120.997,2
tempo,121.012,2
tempo,121.014,2
tempo,121.019,2
tempo,121.024,2
tempo,121.036,2
tempo,121.037,2
tempo,121.042,2
tempo,121.043,2
tempo,121.058,2
tempo,121.059,2
tempo,121.06,2
tempo,121.063,2
tempo,121.064,2
tempo,121.07,2
tempo,121.077,2
tempo,121.099,2
tempo,121.107,2
tempo,121.119,2
tempo,121.138,2
tempo,121.14,2
tempo,121.176,2
tempo,121.203,2
tempo,121.214,2
tempo,121.231,2
tempo,121.245,2
tempo,121.259,2
tempo,121.285,2
tempo,121.323,2
tempo,121.356,2
tempo,121.365,2
tempo,121.404,2
tempo,121.405,2
tempo,121.408,2
tempo,121.439,2
tempo,121.44,2
tempo,121.467,2
tempo,121.472,2
tempo,121.477,2
tempo,121.485,2
tempo,121.503,2
tempo,121.544,2
tempo,121.557,2
tempo,121.564,2
tempo,121.578,2
tempo,121.587,2
tempo,121.603,2
tempo,121.631,2
tempo,121.672,2
tempo,121.677,2
tempo,121.68,2
tempo,121.691,2
tempo,121.726,2
tempo,121.729,2
tempo,121.736,2
tempo,121.738,2
tempo,121.739,2
tempo,121.741,2
tempo,121.742,2
tempo,121.745,2
tempo,121.747,2
tempo,121.75,2
tempo,121.762,2
tempo,121.789,2
tempo,121.797,2
tempo,121.812,2
tempo,121.815,2
tempo,121.828,2
tempo,121.836,2
tempo,121.877,2
tempo,121.887,2
tempo,121.888,2
tempo,121.891,2
tempo,121.903,2
tempo,121.904,2
tempo,121.908,2
tempo,121.911,2
tempo,121.918,2
tempo,121.92,2
tempo,121.925,2
tempo,121.928,2
tempo,121.933,2
tempo,121.938,2
tempo,121.947,2
tempo,121.953,2
tempo,122.038,2
tempo,122.042,2
tempo,122.059,2
tempo,122.07,2
tempo,122.073,2
tempo,122.075,2
tempo,122.08,2
tempo,122.084,2
tempo,122.089,2
tempo,122.091,2
tempo,122.095,2
tempo,122.129,2
tempo,122.144,2
tempo,122.145,2
tempo,122.149,2
tempo,122.153,2
tempo,122.165,2
tempo,122.181,2
tempo,122.187,2
tempo,122.19,2
tempo,122.202,2
tempo,122.226,2
tempo,122.231,2
tempo,122.234,2
tempo,122.243,2
tempo,122.266,2
tempo,122.268,2
tempo,122.274,2
tempo,122.276,2
tempo,122.277,2
tempo,122.286,2
tempo,122.297,2
tempo,122.302,2
tempo,122.321,2
tempo,122.329,2
tempo,122.333,2
tempo,122.334,2
tempo,122.369,2
tempo,122.374,2
tempo,122.379,2
tempo,122.397,2
tempo,122.415,2
tempo,122.417,2
tempo,122.419,2
tempo,122.421,2
tempo,122.439,2
tempo,122.441,2
tempo,122.451,2
tempo,122.463,2
tempo,122.479,2
tempo,122.482,2
tempo,122.484,2
tempo,122.491,2
tempo,122.495,2
tempo,122.497,2
tempo,122.502,2
tempo,122.511,2
tempo,122.512,2
tempo,122.536,2
tempo,122.54,2
tempo,122.543,2
tempo,122.552,2
tempo,122.559,2
tempo,122.567,2
tempo,122.568,2
tempo,122.588,2
tempo,122.596,2
tempo,122.598,2
tempo,122.607,2
tempo,122.615,2
tempo,122.618,2
tempo,122.631,2
tempo,122.636,2
tempo,122.645,2
tempo,122.648,2
tempo,122.669,2
tempo,122.683,2
tempo,122.688,2
tempo,122.701,2
tempo,122.71,2
tempo,122.717,2
tempo,122.732,2
tempo,122.736,2
tempo,122.741,2
tempo,122.769,2
tempo,122.775,2
tempo,122.777,2
tempo,122.795,2
tempo,122.799,2
tempo,122.802,2
tempo,122.803,2
tempo,122.807,2
tempo,122.811,2
tempo,122.828,2
tempo,122.833,2
tempo,122.856,2
tempo,122.871,2
tempo,122.879,2
tempo,122.88,2
tempo,122.883,2
tempo,122.884,2
tempo,122.891,2
tempo,122.892,2
tempo,122.897,2
tempo,122.903,2
tempo,122.904,2
tempo,122.907,2
tempo,122.908,2
tempo,122.914,2
tempo,122.918,2
tempo,122.92,2
tempo,122.922,2
tempo,122.923,2
tempo,122.926,2
tempo,122.927,2
tempo,122.93,2
tempo,122.936,2
tempo,122.938,2
tempo,122.941,2
tempo,122.947,2
tempo,122.957,2
tempo,122.966,2
tempo,122.971,2
tempo,122.986,2
tempo,123.035,2
tempo,123.047,2
tempo,123.049,2
tempo,123.057,2
tempo,123.059,2
tempo,123.074,2
tempo,123.098,2
tempo,123.107,2
tempo,123.113,2
tempo,123.117,2
tempo,123.127,2
tempo,123.131,2
tempo,123.14,2
tempo,123.146,2
tempo,123.148,2
tempo,123.154,2
tempo,123.167,2
tempo,123.177,2
tempo,123.182,2
tempo,123.183,2
tempo,123.211,2
tempo,123.219,2
tempo,123.235,2
tempo,123.258,2
tempo,123.259,2
tempo,123.267,2
tempo,123.28,2
tempo,123.289,2
tempo,123.296,2
tempo,123.304,2
tempo,123.311,2
tempo,123.347,2
tempo,123.351,2
tempo,123.354,2
tempo,123.367,2
tempo,123.372,2
tempo,123.388,2
tempo,123.391,2
tempo,123.398,2
tempo,123.402,2
tempo,123.424,2
tempo,123.442,2
tempo,123.443,2
tempo,123.444,2
tempo,123.451,2
tempo,123.468,2
tempo,123.469,2
tempo,123.475,2
tempo,123.482,2
tempo,123.493,2
tempo,123.503,2
tempo,123.509,2
tempo,123.529,2
tempo,123.534,2
tempo,123.536,2
tempo,123.544,2
tempo,123.551,2
tempo,123.565,2
tempo,123.603,2
tempo,123.61,2
tempo,123.627,2
tempo,123.647,2
tempo,123.648,2
tempo,123.659,2
tempo,123.666,2
tempo,123.729,2
tempo,123.757,2
tempo,123.76,2
tempo,123.763,2
tempo,123.765,2
tempo,123.772,2
tempo,123.779,2
tempo,123.789,2
tempo,123.818,2
tempo,123.829,2
tempo,123.834,2
tempo,123.851,2
tempo,123.864,2
tempo,123.866,2
tempo,123.867,2
tempo,123.871,2
tempo,123.878,2
tempo,123.88,2
tempo,123.883,2
tempo,123.884,2
tempo,123.891,2
tempo,123.894,2
tempo,123.901,2
tempo,123.914,2
tempo,123.916,2
tempo,123.921,2
tempo,123.922,2
tempo,123.923,2
tempo,123.93,2
tempo,123.944,2
tempo,123.961,2
tempo,124.051,2
tempo,124.062,2
tempo,124.07,2
tempo,124.088,2
tempo,124.091,2
tempo,124.103,2
tempo,124.106,2
tempo,124.117,2
tempo,124.118,2
tempo,124.128,2
tempo,124.137,2
tempo,124.143,2
tempo,124.146,2
tempo,124.154,2
tempo,124.156,2
tempo,124.157,2
tempo,124.159,2
tempo,124.166,2
tempo,124.171,2
tempo,124.182,2
tempo,124.183,2
tempo,124.192,2
tempo,124.201,2
tempo,124.202,2
tempo,124.21,2
tempo,124.214,2
tempo,124.216,2
tempo,124.218,2
tempo,124.227,2
tempo,124.234,2
tempo,124.236,2
tempo,124.238,2
tempo,124.241,2
tempo,124.247,2
tempo,124.251,2
tempo,124.273,2
tempo,124.281,2
tempo,124.306,2
tempo,124.308,2
tempo,124.316,2
tempo,124.326,2
tempo,124.348,2
tempo,124.357,2
tempo,124.365,2
tempo,124.381,2
tempo,124.412,2
tempo,124.417,2
tempo,124.419,2
tempo,124.421,2
tempo,124.428,2
tempo,124.432,2
tempo,124.449,2
tempo,124.454,2
tempo,124.477,2
tempo,124.484,2
tempo,124.485,2
tempo,124.487,2
tempo,124.496,2
tempo,124.505,2
tempo,124.507,2
tempo,124.514,2
tempo,124.524,2
tempo,124.542,2
tempo,124.562,2
tempo,124.565,2
tempo,124.584,2
tempo,124.594,2
tempo,124.599,2
tempo,124.615,2
